annotation,normalizedUnweightedBetweennessCentrality
hypophysis,0.0000010713538211742428
Animal study,0.0000010708300467701583
opsonizing,0.0000010707162157072238
hematologic disorders,0.0000010706016931225803
Time series analysis,0.0000010704027221777385
"5,7-dihydroxytryptamine",0.0000010703379406064986
2-ethoxyethanol,0.0000010700911331568939
transamidation,0.0000010700594598199812
Crab Nebula,0.0000010698718277397157
HTLV-I,0.0000010696180068787594
Gibbs measure,0.0000010692548025307284
Oligonucleotide,0.0000010691944860447405
complex carbohydrate,0.0000010691299694778533
ossicular chain,0.0000010690924871296115
Mackenzie Delta,0.0000010689464676596747
distal myopathy,0.000001068832829853871
HCoV-OC43,0.0000010687526679447731
cardiac PET,0.0000010683911860560003
thiouracil,0.0000010683778580776979
precognition,0.0000010682867906669327
intrinsic curvature,0.000001068230159501
urinary catheter,0.0000010681938803471057
olfactory mucosa,0.00000106806829707344
opsoclonus,0.0000010679242785466248
phylogenetic comparative methods,0.0000010679142891593994
pregnancy terminations,0.0000010679044905520323
band emission,0.0000010676589707095262
depot medroxyprogesterone acetate,0.0000010675575572186686
complete blood count,0.00000106730185185272
subcompact,0.0000010672013676146648
Weaning,0.0000010670328572938749
Basal cell carcinoma,0.000001066835911950953
degenerative disc disease,0.0000010668297202500085
attention deficit disorder,0.000001066752152378294
Limes,0.0000010666906986995931
viologen,0.0000010666886985291035
co-crystal,0.000001066661139108344
piece-rate,0.0000010666533521275552
medium-chain triglyceride,0.0000010665717918697554
cervical lymphadenitis,0.000001066557183517798
GRB 970228,0.0000010653544701005684
James Webb Space Telescope (JWST),0.0000010653061308502866
gauge/gravity duality,0.0000010646662820641683
methylating agent,0.0000010646467532982933
7 seconds,0.000001064515762316031
hyperkalemia,0.0000010644739337268978
Chitinase,0.0000010644068602347315
nanosystems,0.0000010643346326748622
silicon wafer,0.000001064310378612293
integrity constraints,0.000001064284591743503
semimembranosus,0.0000010641088549448534
maltol,0.0000010639637406292314
HEC,0.0000010638166691364772
shadow price,0.0000010636227593470518
transplant rejection,0.0000010635330391167518
lipooligosaccharide,0.0000010634392316972646
mitochondrial toxicity,0.0000010633303398251076
TCM,0.0000010630587656881252
Thomson ISI,0.0000010630456097928868
noninvasive ventilation,0.0000010629304817847448
I formation,0.000001062899411473558
Walter Benjamin,0.000001062613572708905
limb-salvage,0.000001062502552948639
UDP-glucose,0.000001062346051968136
A-scan,0.0000010623135139195457
TLR-2,0.0000010621249340200857
Modulations,0.0000010618881332994285
AGO2,0.0000010614841801953234
Thermal stress,0.000001061408896079107
relative degree,0.0000010612488031342075
antidiabetic drug,0.0000010608963521692524
endotoxic shock,0.000001060872367920795
Low vitamin D,0.0000010608092380235847
evo-devo,0.0000010607411330690561
nipple-areola complex,0.0000010606085726459073
thymidine kinase 1,0.0000010605189735058959
Trichostatin A,0.0000010604741885601577
PCLO,0.0000010601486604459746
coliphages,0.0000010599510139531502
Coulombic attraction,0.0000010598684042483773
Follicle Stimulating Hormone,0.000001059792377769909
MMX,0.0000010587455780584354
caudal regression syndrome,0.0000010586861108792366
oxysterol,0.0000010582967447778707
MTMR9,0.0000010579681405278592
subunit vaccine,0.0000010578831810084154
Inverse dynamics,0.0000010577995989482255
Cell Res.,0.000001057775694767449
Nucleoside,0.0000010577734615413627
Fimbriae,0.0000010576975209119254
precision agriculture,0.00000105745412193178
tannase,0.0000010563054317133477
Soil-transmitted helminth,0.0000010562016001753774
cardiogram,0.0000010556913934847965
Ciprofloxacin,0.000001055607756138622
Vulcano Island,0.0000010555544223732512
opioid withdrawal,0.0000010554785760300458
Hexokinase,0.0000010553463088813907
blanket bog,0.0000010552862106649347
asymmetric addition,0.000001055285732410288
Alkaloid,0.0000010551245524378883
charge density wave,0.0000010549426968338719
Modafinil,0.0000010545889693785235
ankyrin,0.0000010544954174600154
afferent limb,0.000001054392291486767
Discoaster,0.000001054094786978542
Magnetoresistance,0.0000010538098655477337
Hindustani people,0.0000010535356501992284
Survivor,0.0000010534474898149558
hydrazone,0.0000010532025243327084
Participatory ergonomics,0.0000010531153827452266
test particle,0.000001052855332442358
HIFU,0.000001052695801412284
Anhedonia,0.0000010526021798380318
static pressure,0.0000010524909799861074
Small cells,0.0000010524372995746646
The pulsars,0.000001052411723080614
personal progress,0.0000010520071748087492
VSCC,0.0000010517201691810626
PDE9A,0.0000010516075139034786
Hantaviruses,0.0000010515063631039743
AKR1D1,0.0000010514807731558967
chemical engineering,0.0000010513125599502148
Motor unit,0.0000010512538132642322
vernix caseosa,0.0000010509636375616414
real robot,0.0000010509105344111617
commitment device,0.0000010506569643680546
ebastine,0.0000010506372267655135
frustrated Lewis pair,0.0000010505712657054224
ionisation energy,0.000001050538427146128
documentary photography,0.000001050499095764604
realistic group conflict theory,0.0000010504609016275268
Zendium,0.000001050281988437199
Tully-Fisher relation,0.0000010502160667365394
freehand,0.000001049936747710681
Aldehyde,0.0000010498488425559268
40S,0.0000010496844902109054
Kv4.3,0.000001049649058021657
"Carlsbad, CA",0.0000010495646565546556
Abdominal obesity,0.0000010494979880450014
diagram techniques,0.0000010494765788037002
obovatus,0.0000010494522515340337
coronal sulcus,0.0000010494157024743603
30 beats,0.0000010493940082352521
block matrix,0.0000010490520050598117
Multidrug-resistant tuberculosis,0.0000010486956790473846
dragonfly,0.0000010484307816654837
phenylpropene,0.0000010480175735756667
cafe-au-lait spots,0.0000010473267472314836
electron cryomicroscopy,0.0000010470756910172989
Neonatal Intensive Care Unit,0.000001046868760598879
Electric field,0.000001046859159304543
cyclophilin A,0.0000010466686916168074
Hooge,0.0000010464750905157644
variant surface glycoprotein,0.0000010463318238245228
torsional mode,0.0000010461110302268693
Dyson,0.0000010459332540548652
MIs,0.000001045730655791685
video tracking,0.0000010455720441263053
transpulmonary pressure,0.000001045560490239753
Th2 cell,0.0000010453303733057744
Mainz,0.0000010449209674937265
MiRNA,0.0000010449083211531539
Tobacco smoking,0.0000010448329111957298
operation span,0.0000010447812839118067
XXV,0.0000010445375546095308
state-related,0.0000010445014638454206
McMaster University,0.000001044441341876217
Rosenberg self-esteem scale,0.0000010441957966906185
bright red,0.0000010441943663968131
Adduction,0.0000010441011768740443
developmentalist,0.0000010440944233750997
atomic number,0.0000010439679483231944
bafilomycin A1,0.0000010436525200481627
RNASEH2C,0.0000010435798823310297
Darley,0.0000010434914763652616
cefixime,0.0000010434483553628488
oral pathology,0.0000010432511056031148
M20,0.000001043192691159052
alcohol-free beer,0.0000010431655517790582
intercondylar notch,0.0000010429337941096181
extrasystoles,0.0000010428433611772747
Dextromethorphan,0.0000010427873584977006
nanometre,0.0000010424972351494996
substoichiometric,0.0000010420882437606377
nongovernmental organization,0.0000010420342129594579
selection coefficient,0.0000010419462207004019
Root canal,0.0000010417791659128417
Frzb,0.0000010417763833931996
mediterranean forest,0.0000010416592815411837
HGNC,0.0000010416194346102837
cognitivist,0.00000104136162062034
UPA,0.0000010413585355614328
branched DNA assay,0.0000010411891296278587
Z configuration,0.0000010409000849818236
rasburicase,0.0000010406551630105321
Goserelin,0.0000010406449382569949
autoregressive integrated moving average,0.000001040610654154964
Thomas Jefferson National Accelerator Facility,0.000001040468853865814
GPLD1,0.000001040377839625998
grossular,0.0000010403538516780247
Pediatric intensive care unit,0.000001039972325112246
hyperprolactinaemia,0.0000010395091848692168
distributed processing,0.0000010394576253630064
consultation procedure,0.0000010392860816248792
tobit,0.0000010391787355877473
LEF,0.0000010390620834649111
Coal Nunatak,0.0000010388967738010613
Montessori education,0.0000010387331294435002
extended Kalman filter,0.0000010386645804367342
hemihypertrophy,0.000001038599770171279
heat equation,0.000001038290966709797
Dofetilide,0.0000010381973440734132
Survey Monkey,0.0000010379323691909467
glycine transporter 1,0.000001037789061043193
Tnf alpha,0.0000010376697368787924
MF59,0.0000010375935294677375
PUP,0.0000010372724109923837
Natural Killer (NK) cells,0.000001037026957166082
evolocumab,0.0000010370105570442433
syntaxin-1,0.0000010367376942278172
Cyanotic,0.0000010365113858526825
Liquid chromatography-mass spectrometry,0.000001036421150083511
RFU,0.000001036311440456054
Invar,0.0000010362822121105336
elongation factor Tu,0.0000010361927741782962
cn,0.000001036116392397686
painting probes,0.0000010359347715574397
financialization,0.0000010358995637173635
ARIADNE,0.0000010357918987403707
IF-logic,0.0000010357770610353677
Xyl,0.0000010357312891158228
haplochromine,0.0000010356843196891622
costal cartilage,0.0000010355750735764906
vocal folds,0.0000010355566552541837
neurosurgeon,0.0000010354273382686104
Antipsychotics,0.000001035106705192538
mindfulness-based stress reduction,0.0000010348654712446947
Wigner-Eckart theorem,0.0000010346107883287707
mental age,0.000001034472821462323
social identity perspective,0.000001034446858915122
Vinca alkaloids,0.0000010342915245832893
Barratt Impulsivity Scale,0.000001034023519304196
FKBP12,0.0000010336871707701564
FIRS,0.0000010336855657358417
cold front,0.0000010335312620326426
ethylketocyclazocine,0.0000010334020537660255
neuritis,0.0000010333104789609913
free gingival margin,0.0000010330083030342236
stylized fact,0.0000010328311850002768
Shillong Plateau,0.0000010326276359869296
DNA probe,0.0000010324968313482001
canonical Wnt pathway,0.0000010322960894192298
NICE guidelines,0.0000010322861522712231
polycondensation,0.0000010321324387050003
logistic equation,0.0000010321321329144878
hyphomycete,0.000001032015565450057
Peer-to-Peer,0.0000010319722133060897
osteosclerotic,0.000001031885043748525
Ptch1,0.0000010318349354231584
fibrofatty tissue,0.000001031305534414589
juvenile rheumatoid arthritis,0.0000010311026965776517
Polyacrylamide gel electrophoresis,0.00000103108333511954
gadodiamide,0.0000010309327575283475
phlebotomies,0.0000010306689361458575
phragmoplast,0.0000010305186599579855
Soft tissue sarcoma,0.0000010303319053441913
Salmonella typhi,0.0000010301927708764524
acriflavine,0.0000010301732705585694
Pernis apivorus,0.000001029896891382026
glucocorticosteroid,0.0000010296675937530885
public television,0.0000010296519902342484
American English,0.0000010296459869597942
bitemporal,0.0000010296119744524404
pregnenolone,0.0000010295287683419212
Acid reflux,0.0000010290737592099935
dipolarophile,0.000001028921017112084
Wurzburg,0.000001028877955901611
hnRNPA1,0.0000010288753222687469
Exciton,0.0000010287359410341043
methyl mercury,0.000001028660012353633
mosmol,0.0000010284564398801302
beta-agonists,0.000001028446015782542
pre-exponential factor,0.000001028166202135586
LCHAD deficiency,0.000001028029047406003
C-37,0.000001027975344645754
recommender systems,0.0000010279618188006773
physiological models,0.0000010276328700020877
3-phosphoglycerate,0.0000010276082141028953
cache coherence,0.0000010275183444727396
Five-year survival rates,0.0000010274815171285852
boundary current,0.0000010274315929053344
runaway star,0.0000010273652003542233
collective trauma,0.0000010271833791073352
prohibitin,0.000001027036317752781
Anthocoridae,0.0000010269394093985368
Guinier,0.0000010268917900922607
fractional integration,0.0000010267633253276333
gravitino,0.0000010266469622718084
Pleuronectes platessa,0.0000010266298925071363
barrel cortex,0.0000010264361520610722
Bombina,0.0000010262673337702564
c-reactive protein,0.0000010255674957479988
category C,0.0000010251899488357648
diathesis-stress model,0.000001025105149776307
Fermi hole,0.0000010250515138498077
optic canal,0.000001025036475122949
ventral root,0.0000010248688012179758
Liver function tests,0.00000102466476652645
Tgf beta,0.0000010246481205712347
Mesalazine,0.0000010245282011174536
Cyclooxygenase,0.0000010241043132697535
Vagus nerve stimulation,0.0000010239284617467073
Fore-Caucasus,0.0000010237222234423512
atmospheric inversion,0.0000010236201562006556
Agulhas Current,0.0000010234924202536381
Exome Sequencing,0.0000010234856696891441
IncA,0.000001023360051535649
WSOM,0.0000010231828167146533
totally bounded,0.0000010230670434344828
genotoxins,0.000001022776197437161
Small interfering RNA,0.0000010227505739361657
transverse mode,0.0000010224883318312193
NGC 1275,0.0000010223869038501672
hypoxia-inducible factor-1,0.0000010223430431300012
Erikson,0.0000010221060186360014
Bisphenol A,0.000001021705797660986
GEC,0.000001021658233706993
anilino,0.0000010215192997257913
Rhenium,0.000001021433540621078
Limosa limosa,0.0000010214073286118303
Rivaroxaban,0.0000010213685729983423
traditional engineering,0.000001021345626257709
D-2-Hydroxyglutaric aciduria,0.0000010212668973600527
bowel cancer,0.0000010212603409583523
North China Craton,0.000001021149708414732
Sphingomyelin,0.0000010210786236656528
HLA-I,0.0000010210318086015709
secondary somatosensory cortex,0.000001020767263571532
Community Mobilization,0.000001020752753284795
Fumigation,0.0000010200746520840656
carbonyl ligand,0.0000010199375314601416
GCH1,0.0000010199246537155067
Andijk,0.0000010198678099635487
cardio-vascular system,0.0000010198243865180018
Allolobophora chlorotica,0.0000010197938208662547
Adjective Check List,0.0000010197642410739281
IHF,0.000001019709430931024
Essential tremor,0.0000010193530392837992
2CC,0.0000010192391530975593
mental health nurse,0.0000010192157026997016
magnetic force microscopy,0.000001019027325898805
