 "publication_type" , "journal_article" , "title" , "publication_year" , "author_name" , "journal_name" , "journal_issue_number" , "journal_volume_number" , "startEndPages" , "publisher_name" , "doi" , "cited_by_article" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/424439" , "The OMERACT Psoriatic Arthritis Magnetic Resonance Imaging Scoring System (PsAMRIS): Definitions of Key Pathologies, Suggested MRI Sequences, and Preliminary Scoring System for PsA Hands" , "2009" , "LASSERE - M." , "The Journal of Rheumatology" , "8" , "36" , "1816--1824" , "The Journal of Rheumatology" , "10.3899/jrheum.090352" , "https://w3id.org/oc/corpus/br/424404" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/424439" , "The OMERACT Psoriatic Arthritis Magnetic Resonance Imaging Scoring System (PsAMRIS): Definitions of Key Pathologies, Suggested MRI Sequences, and Preliminary Scoring System for PsA Hands" , "2009" , "LASSERE - M." , "The Journal of Rheumatology" , "8" , "36" , "1816--1824" , "The Journal of Rheumatology" , "10.3899/jrheum.090352" , "https://w3id.org/oc/corpus/br/1069219" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/424439" , "The OMERACT Psoriatic Arthritis Magnetic Resonance Imaging Scoring System (PsAMRIS): Definitions of Key Pathologies, Suggested MRI Sequences, and Preliminary Scoring System for PsA Hands" , "2009" , "LASSERE - M." , "The Journal of Rheumatology" , "8" , "36" , "1816--1824" , "The Journal of Rheumatology" , "10.3899/jrheum.090352" , "https://w3id.org/oc/corpus/br/2919382" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/424439" , "The OMERACT Psoriatic Arthritis Magnetic Resonance Imaging Scoring System (PsAMRIS): Definitions of Key Pathologies, Suggested MRI Sequences, and Preliminary Scoring System for PsA Hands" , "2009" , "LASSERE - M." , "The Journal of Rheumatology" , "8" , "36" , "1816--1824" , "The Journal of Rheumatology" , "10.3899/jrheum.090352" , "https://w3id.org/oc/corpus/br/3152986" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/424439" , "The OMERACT Psoriatic Arthritis Magnetic Resonance Imaging Scoring System (PsAMRIS): Definitions of Key Pathologies, Suggested MRI Sequences, and Preliminary Scoring System for PsA Hands" , "2009" , "LASSERE - M." , "The Journal of Rheumatology" , "8" , "36" , "1816--1824" , "The Journal of Rheumatology" , "10.3899/jrheum.090352" , "https://w3id.org/oc/corpus/br/4345082" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/424439" , "The OMERACT Psoriatic Arthritis Magnetic Resonance Imaging Scoring System (PsAMRIS): Definitions of Key Pathologies, Suggested MRI Sequences, and Preliminary Scoring System for PsA Hands" , "2009" , "LASSERE - M." , "The Journal of Rheumatology" , "8" , "36" , "1816--1824" , "The Journal of Rheumatology" , "10.3899/jrheum.090352" , "https://w3id.org/oc/corpus/br/5691020" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/424439" , "The OMERACT Psoriatic Arthritis Magnetic Resonance Imaging Scoring System (PsAMRIS): Definitions of Key Pathologies, Suggested MRI Sequences, and Preliminary Scoring System for PsA Hands" , "2009" , "LASSERE - M." , "The Journal of Rheumatology" , "8" , "36" , "1816--1824" , "The Journal of Rheumatology" , "10.3899/jrheum.090352" , "https://w3id.org/oc/corpus/br/5808845" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/424439" , "The OMERACT Psoriatic Arthritis Magnetic Resonance Imaging Scoring System (PsAMRIS): Definitions of Key Pathologies, Suggested MRI Sequences, and Preliminary Scoring System for PsA Hands" , "2009" , "LASSERE - M." , "The Journal of Rheumatology" , "8" , "36" , "1816--1824" , "The Journal of Rheumatology" , "10.3899/jrheum.090352" , "https://w3id.org/oc/corpus/br/6669375" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/424439" , "The OMERACT Psoriatic Arthritis Magnetic Resonance Imaging Scoring System (PsAMRIS): Definitions of Key Pathologies, Suggested MRI Sequences, and Preliminary Scoring System for PsA Hands" , "2009" , "O'CONNOR - P." , "The Journal of Rheumatology" , "8" , "36" , "1816--1824" , "The Journal of Rheumatology" , "10.3899/jrheum.090352" , "https://w3id.org/oc/corpus/br/424404" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/424439" , "The OMERACT Psoriatic Arthritis Magnetic Resonance Imaging Scoring System (PsAMRIS): Definitions of Key Pathologies, Suggested MRI Sequences, and Preliminary Scoring System for PsA Hands" , "2009" , "O'CONNOR - P." , "The Journal of Rheumatology" , "8" , "36" , "1816--1824" , "The Journal of Rheumatology" , "10.3899/jrheum.090352" , "https://w3id.org/oc/corpus/br/1069219" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/424439" , "The OMERACT Psoriatic Arthritis Magnetic Resonance Imaging Scoring System (PsAMRIS): Definitions of Key Pathologies, Suggested MRI Sequences, and Preliminary Scoring System for PsA Hands" , "2009" , "O'CONNOR - P." , "The Journal of Rheumatology" , "8" , "36" , "1816--1824" , "The Journal of Rheumatology" , "10.3899/jrheum.090352" , "https://w3id.org/oc/corpus/br/2919382" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/424439" , "The OMERACT Psoriatic Arthritis Magnetic Resonance Imaging Scoring System (PsAMRIS): Definitions of Key Pathologies, Suggested MRI Sequences, and Preliminary Scoring System for PsA Hands" , "2009" , "O'CONNOR - P." , "The Journal of Rheumatology" , "8" , "36" , "1816--1824" , "The Journal of Rheumatology" , "10.3899/jrheum.090352" , "https://w3id.org/oc/corpus/br/3152986" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/424439" , "The OMERACT Psoriatic Arthritis Magnetic Resonance Imaging Scoring System (PsAMRIS): Definitions of Key Pathologies, Suggested MRI Sequences, and Preliminary Scoring System for PsA Hands" , "2009" , "O'CONNOR - P." , "The Journal of Rheumatology" , "8" , "36" , "1816--1824" , "The Journal of Rheumatology" , "10.3899/jrheum.090352" , "https://w3id.org/oc/corpus/br/4345082" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/424439" , "The OMERACT Psoriatic Arthritis Magnetic Resonance Imaging Scoring System (PsAMRIS): Definitions of Key Pathologies, Suggested MRI Sequences, and Preliminary Scoring System for PsA Hands" , "2009" , "O'CONNOR - P." , "The Journal of Rheumatology" , "8" , "36" , "1816--1824" , "The Journal of Rheumatology" , "10.3899/jrheum.090352" , "https://w3id.org/oc/corpus/br/5691020" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/424439" , "The OMERACT Psoriatic Arthritis Magnetic Resonance Imaging Scoring System (PsAMRIS): Definitions of Key Pathologies, Suggested MRI Sequences, and Preliminary Scoring System for PsA Hands" , "2009" , "O'CONNOR - P." , "The Journal of Rheumatology" , "8" , "36" , "1816--1824" , "The Journal of Rheumatology" , "10.3899/jrheum.090352" , "https://w3id.org/oc/corpus/br/5808845" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/424439" , "The OMERACT Psoriatic Arthritis Magnetic Resonance Imaging Scoring System (PsAMRIS): Definitions of Key Pathologies, Suggested MRI Sequences, and Preliminary Scoring System for PsA Hands" , "2009" , "O'CONNOR - P." , "The Journal of Rheumatology" , "8" , "36" , "1816--1824" , "The Journal of Rheumatology" , "10.3899/jrheum.090352" , "https://w3id.org/oc/corpus/br/6669375" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/424439" , "The OMERACT Psoriatic Arthritis Magnetic Resonance Imaging Scoring System (PsAMRIS): Definitions of Key Pathologies, Suggested MRI Sequences, and Preliminary Scoring System for PsA Hands" , "2009" , "EMERY - P." , "The Journal of Rheumatology" , "8" , "36" , "1816--1824" , "The Journal of Rheumatology" , "10.3899/jrheum.090352" , "https://w3id.org/oc/corpus/br/424404" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/424439" , "The OMERACT Psoriatic Arthritis Magnetic Resonance Imaging Scoring System (PsAMRIS): Definitions of Key Pathologies, Suggested MRI Sequences, and Preliminary Scoring System for PsA Hands" , "2009" , "EMERY - P." , "The Journal of Rheumatology" , "8" , "36" , "1816--1824" , "The Journal of Rheumatology" , "10.3899/jrheum.090352" , "https://w3id.org/oc/corpus/br/1069219" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/424439" , "The OMERACT Psoriatic Arthritis Magnetic Resonance Imaging Scoring System (PsAMRIS): Definitions of Key Pathologies, Suggested MRI Sequences, and Preliminary Scoring System for PsA Hands" , "2009" , "EMERY - P." , "The Journal of Rheumatology" , "8" , "36" , "1816--1824" , "The Journal of Rheumatology" , "10.3899/jrheum.090352" , "https://w3id.org/oc/corpus/br/2919382" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/424439" , "The OMERACT Psoriatic Arthritis Magnetic Resonance Imaging Scoring System (PsAMRIS): Definitions of Key Pathologies, Suggested MRI Sequences, and Preliminary Scoring System for PsA Hands" , "2009" , "EMERY - P." , "The Journal of Rheumatology" , "8" , "36" , "1816--1824" , "The Journal of Rheumatology" , "10.3899/jrheum.090352" , "https://w3id.org/oc/corpus/br/3152986" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/424439" , "The OMERACT Psoriatic Arthritis Magnetic Resonance Imaging Scoring System (PsAMRIS): Definitions of Key Pathologies, Suggested MRI Sequences, and Preliminary Scoring System for PsA Hands" , "2009" , "EMERY - P." , "The Journal of Rheumatology" , "8" , "36" , "1816--1824" , "The Journal of Rheumatology" , "10.3899/jrheum.090352" , "https://w3id.org/oc/corpus/br/4345082" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/424439" , "The OMERACT Psoriatic Arthritis Magnetic Resonance Imaging Scoring System (PsAMRIS): Definitions of Key Pathologies, Suggested MRI Sequences, and Preliminary Scoring System for PsA Hands" , "2009" , "EMERY - P." , "The Journal of Rheumatology" , "8" , "36" , "1816--1824" , "The Journal of Rheumatology" , "10.3899/jrheum.090352" , "https://w3id.org/oc/corpus/br/5691020" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/424439" , "The OMERACT Psoriatic Arthritis Magnetic Resonance Imaging Scoring System (PsAMRIS): Definitions of Key Pathologies, Suggested MRI Sequences, and Preliminary Scoring System for PsA Hands" , "2009" , "EMERY - P." , "The Journal of Rheumatology" , "8" , "36" , "1816--1824" , "The Journal of Rheumatology" , "10.3899/jrheum.090352" , "https://w3id.org/oc/corpus/br/5808845" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/424439" , "The OMERACT Psoriatic Arthritis Magnetic Resonance Imaging Scoring System (PsAMRIS): Definitions of Key Pathologies, Suggested MRI Sequences, and Preliminary Scoring System for PsA Hands" , "2009" , "EMERY - P." , "The Journal of Rheumatology" , "8" , "36" , "1816--1824" , "The Journal of Rheumatology" , "10.3899/jrheum.090352" , "https://w3id.org/oc/corpus/br/6669375" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/424439" , "The OMERACT Psoriatic Arthritis Magnetic Resonance Imaging Scoring System (PsAMRIS): Definitions of Key Pathologies, Suggested MRI Sequences, and Preliminary Scoring System for PsA Hands" , "2009" , "GENANT - H." , "The Journal of Rheumatology" , "8" , "36" , "1816--1824" , "The Journal of Rheumatology" , "10.3899/jrheum.090352" , "https://w3id.org/oc/corpus/br/424404" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/424439" , "The OMERACT Psoriatic Arthritis Magnetic Resonance Imaging Scoring System (PsAMRIS): Definitions of Key Pathologies, Suggested MRI Sequences, and Preliminary Scoring System for PsA Hands" , "2009" , "GENANT - H." , "The Journal of Rheumatology" , "8" , "36" , "1816--1824" , "The Journal of Rheumatology" , "10.3899/jrheum.090352" , "https://w3id.org/oc/corpus/br/1069219" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/424439" , "The OMERACT Psoriatic Arthritis Magnetic Resonance Imaging Scoring System (PsAMRIS): Definitions of Key Pathologies, Suggested MRI Sequences, and Preliminary Scoring System for PsA Hands" , "2009" , "GENANT - H." , "The Journal of Rheumatology" , "8" , "36" , "1816--1824" , "The Journal of Rheumatology" , "10.3899/jrheum.090352" , "https://w3id.org/oc/corpus/br/2919382" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/424439" , "The OMERACT Psoriatic Arthritis Magnetic Resonance Imaging Scoring System (PsAMRIS): Definitions of Key Pathologies, Suggested MRI Sequences, and Preliminary Scoring System for PsA Hands" , "2009" , "GENANT - H." , "The Journal of Rheumatology" , "8" , "36" , "1816--1824" , "The Journal of Rheumatology" , "10.3899/jrheum.090352" , "https://w3id.org/oc/corpus/br/3152986" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/424439" , "The OMERACT Psoriatic Arthritis Magnetic Resonance Imaging Scoring System (PsAMRIS): Definitions of Key Pathologies, Suggested MRI Sequences, and Preliminary Scoring System for PsA Hands" , "2009" , "GENANT - H." , "The Journal of Rheumatology" , "8" , "36" , "1816--1824" , "The Journal of Rheumatology" , "10.3899/jrheum.090352" , "https://w3id.org/oc/corpus/br/4345082" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/424439" , "The OMERACT Psoriatic Arthritis Magnetic Resonance Imaging Scoring System (PsAMRIS): Definitions of Key Pathologies, Suggested MRI Sequences, and Preliminary Scoring System for PsA Hands" , "2009" , "GENANT - H." , "The Journal of Rheumatology" , "8" , "36" , "1816--1824" , "The Journal of Rheumatology" , "10.3899/jrheum.090352" , "https://w3id.org/oc/corpus/br/5691020" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/424439" , "The OMERACT Psoriatic Arthritis Magnetic Resonance Imaging Scoring System (PsAMRIS): Definitions of Key Pathologies, Suggested MRI Sequences, and Preliminary Scoring System for PsA Hands" , "2009" , "GENANT - H." , "The Journal of Rheumatology" , "8" , "36" , "1816--1824" , "The Journal of Rheumatology" , "10.3899/jrheum.090352" , "https://w3id.org/oc/corpus/br/5808845" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/424439" , "The OMERACT Psoriatic Arthritis Magnetic Resonance Imaging Scoring System (PsAMRIS): Definitions of Key Pathologies, Suggested MRI Sequences, and Preliminary Scoring System for PsA Hands" , "2009" , "GENANT - H." , "The Journal of Rheumatology" , "8" , "36" , "1816--1824" , "The Journal of Rheumatology" , "10.3899/jrheum.090352" , "https://w3id.org/oc/corpus/br/6669375" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/424439" , "The OMERACT Psoriatic Arthritis Magnetic Resonance Imaging Scoring System (PsAMRIS): Definitions of Key Pathologies, Suggested MRI Sequences, and Preliminary Scoring System for PsA Hands" , "2009" , "CONAGHAN - P. G." , "The Journal of Rheumatology" , "8" , "36" , "1816--1824" , "The Journal of Rheumatology" , "10.3899/jrheum.090352" , "https://w3id.org/oc/corpus/br/424404" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/424439" , "The OMERACT Psoriatic Arthritis Magnetic Resonance Imaging Scoring System (PsAMRIS): Definitions of Key Pathologies, Suggested MRI Sequences, and Preliminary Scoring System for PsA Hands" , "2009" , "CONAGHAN - P. G." , "The Journal of Rheumatology" , "8" , "36" , "1816--1824" , "The Journal of Rheumatology" , "10.3899/jrheum.090352" , "https://w3id.org/oc/corpus/br/1069219" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/424439" , "The OMERACT Psoriatic Arthritis Magnetic Resonance Imaging Scoring System (PsAMRIS): Definitions of Key Pathologies, Suggested MRI Sequences, and Preliminary Scoring System for PsA Hands" , "2009" , "CONAGHAN - P. G." , "The Journal of Rheumatology" , "8" , "36" , "1816--1824" , "The Journal of Rheumatology" , "10.3899/jrheum.090352" , "https://w3id.org/oc/corpus/br/2919382" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/424439" , "The OMERACT Psoriatic Arthritis Magnetic Resonance Imaging Scoring System (PsAMRIS): Definitions of Key Pathologies, Suggested MRI Sequences, and Preliminary Scoring System for PsA Hands" , "2009" , "CONAGHAN - P. G." , "The Journal of Rheumatology" , "8" , "36" , "1816--1824" , "The Journal of Rheumatology" , "10.3899/jrheum.090352" , "https://w3id.org/oc/corpus/br/3152986" ,
